work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2023,Data Engineer,Data Engineering,Germany,3,4,3,Germany,2,130824,127.47,1026.31,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,253276,143.34,1766.96,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,168820,143.34,1177.76,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,135836,144.03,943.11,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,113196,144.03,785.92,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,125672,143.34,876.74,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,100537,143.34,701.39,Data Engineering
2023,Data Analyst,Data Analysis,Colombia,3,4,1,Colombia,2,77280,68.94,1120.97,Data Analysis
2023,Data Analyst,Data Analysis,Colombia,3,4,1,Colombia,2,55200,68.94,800.7,Data Analysis
2023,Analytics Engineer,Leadership and Management,United Kingdom,2,4,3,United Kingdom,2,56598,144.03,392.96,Data Engineering
2023,BI Data Analyst,Data Analysis,Egypt,2,4,1,United States,2,64400,27.37,2352.94,Data Analysis
2021,Machine Learning Developer,Machine Learning and AI,Nigeria,3,1,1,Nigeria,2,55200,52.55,1050.43,Data Science
2023,Research Engineer,Data Science and Research,United States,3,4,3,United States,2,258520,143.34,1803.54,Data Science
2023,Data Integration Specialist,Data Management and Strategy,United States,1,4,1,United States,2,63940,143.34,446.07,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,3,4,1,United States,2,262200,143.34,1829.22,Data Engineering
2023,Data Analyst,Data Analysis,United States,1,4,1,United States,2,63963,143.34,446.23,Data Analysis
2023,Data Analyst,Data Analysis,United States,1,4,1,United States,2,56856,143.34,396.65,Data Analysis
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,176640,143.34,1232.31,Data Science
2023,ML Engineer,Machine Learning and AI,United States,3,4,3,United States,2,163760,143.34,1142.46,Data Science
2023,ML Engineer,Machine Learning and AI,United States,3,4,3,United States,2,139840,143.34,975.58,Data Science
2023,BI Developer,BI and Visualization,United States,3,4,1,Japan,3,147200,143.34,1026.93,Data Analysis
2023,Data Visualization Analyst,BI and Visualization,United States,3,4,3,United States,2,119600,143.34,834.38,Data Analysis
2023,Data Visualization Analyst,BI and Visualization,United States,3,4,3,United States,2,101200,143.34,706.01,Data Analysis
2023,Research Engineer,Data Science and Research,France,3,4,3,France,2,207000,135.27,1530.27,Data Science
2023,Research Engineer,Data Science and Research,France,3,4,3,France,2,154560,135.27,1142.6,Data Science
2023,Data Scientist,Data Science and Research,United States,1,4,1,United States,2,119600,143.34,834.38,Data Science
2023,Data Scientist,Data Science and Research,United States,1,4,1,United States,2,66154,143.34,461.52,Data Science
2023,Analytics Engineer,Leadership and Management,Canada,3,4,1,Canada,2,132480,142.12,932.17,Data Engineering
2023,Analytics Engineer,Leadership and Management,Canada,3,4,1,Canada,2,73600,142.12,517.87,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,3,4,1,United States,2,188600,143.34,1315.75,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,3,4,1,United States,2,138000,143.34,962.75,Data Engineering
2023,Data Analyst,Data Analysis,United Kingdom,3,4,3,United Kingdom,2,174248,144.03,1209.8,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,3,4,3,United Kingdom,2,121150,144.03,841.14,Data Analysis
2023,Head of Data,Leadership and Management,United States,4,4,3,United States,2,188140,143.34,1312.54,Other
2023,Head of Data,Leadership and Management,United States,4,4,3,United States,2,130824,143.34,912.68,Other
2023,Data Analyst,Data Analysis,United Kingdom,3,4,1,United Kingdom,2,158240,144.03,1098.66,Data Analysis
2023,BI Data Analyst,Data Analysis,Argentina,1,4,1,United States,2,55200,93.54,590.12,Data Analysis
2023,Data Scientist,Data Science and Research,Canada,1,4,2,Canada,3,71567,142.12,503.57,Data Science
2022,Data Scientist,Data Science and Research,France,2,4,1,United Kingdom,2,50977,135.27,376.85,Data Science
2023,Product Data Analyst,Data Analysis,Georgia,3,4,1,Russia,3,52440,52.82,992.81,Data Analysis
2023,Autonomous Vehicle Technician,Machine Learning and AI,United Kingdom,2,4,2,United Kingdom,2,110400,144.03,766.51,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,255300,143.34,1781.08,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,3,United States,2,138000,143.34,962.75,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,217580,143.34,1517.93,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,3,4,1,United Kingdom,2,158976,144.03,1103.77,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,3,4,1,United Kingdom,2,101200,144.03,702.63,Data Science
2020,Sales Data Analyst,Data Analysis,Nigeria,2,3,3,Nigeria,2,55200,52.55,1050.43,Data Analysis
2023,Cloud Data Engineer,Data Engineering,Germany,1,4,2,United States,3,92000,127.47,721.74,Data Engineering
2023,Finance Data Analyst,Data Analysis,France,3,3,1,United States,2,297992,135.27,2202.94,Data Analysis
2023,Research Scientist,Data Science and Research,United States,1,4,3,United States,2,138000,143.34,962.75,Data Science
2023,Research Scientist,Data Science and Research,United States,1,4,3,United States,2,92000,143.34,641.83,Data Science
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,57040,143.34,397.93,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,50600,143.34,353.01,Data Analysis
2023,Data Analytics Manager,Leadership and Management,United States,2,4,3,United States,2,142600,143.34,994.84,Data Analysis
2023,Data Analytics Manager,Leadership and Management,United States,2,4,3,United States,2,128800,143.34,898.56,Data Analysis
2023,Applied Scientist,Data Science and Research,Nigeria,2,4,2,Nigeria,2,33120,52.55,630.26,Data Science
2023,Data Operations Analyst,Data Quality and Operations,United Kingdom,3,4,3,United Kingdom,2,132480,144.03,919.81,Data Engineering
2023,Data Operations Analyst,Data Quality and Operations,United Kingdom,3,4,3,United Kingdom,2,70840,144.03,491.84,Data Engineering
2023,Data Modeler,Data Architecture and Modeling,United Kingdom,2,4,3,United Kingdom,2,101877,144.03,707.33,Data Engineering
2023,Data Modeler,Data Architecture and Modeling,United Kingdom,2,4,3,United Kingdom,2,50938,144.03,353.66,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,243800,143.34,1700.85,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,199640,143.34,1392.77,Data Engineering
2023,Data Scientist,Data Science and Research,United Kingdom,3,4,3,United Kingdom,2,163116,144.03,1132.51,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,3,4,3,United Kingdom,2,125396,144.03,870.62,Data Science
2023,Data Analyst,Data Analysis,United States,3,4,1,United States,2,76360,143.34,532.72,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,1,United States,2,191774,143.34,1337.9,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,1,United States,2,156906,143.34,1094.64,Data Analysis
2023,Data Engineer,Data Engineering,Colombia,3,4,1,Colombia,2,66240,68.94,960.84,Data Engineering
2023,Data Engineer,Data Engineering,Colombia,3,4,1,Colombia,2,55200,68.94,800.7,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,119600,143.34,834.38,Data Science
2023,Research Engineer,Data Science and Research,United States,1,4,3,United States,2,151800,143.34,1059.02,Data Science
2023,Research Engineer,Data Science and Research,United States,1,4,3,United States,2,133400,143.34,930.65,Data Science
2023,Director of Data Science,Data Science and Research,United States,4,4,3,United States,2,309488,143.34,2159.12,Data Science
2023,Director of Data Science,Data Science and Research,United States,4,4,3,United States,2,185748,143.34,1295.86,Data Science
2023,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,174570,143.34,1217.87,Data Science
2023,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,120612,143.34,841.44,Data Science
2023,Data Science Manager,Data Science and Research,United States,2,4,1,United States,2,248400,143.34,1732.94,Data Science
2023,Data Science Manager,Data Science and Research,United States,2,4,1,United States,2,87400,143.34,609.74,Data Science
2023,Data Engineer,Data Engineering,United States,2,4,3,United States,2,107916,143.34,752.87,Data Engineering
2023,Data Engineer,Data Engineering,United States,2,4,3,United States,2,63480,143.34,442.86,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,167440,143.34,1168.13,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,132480,143.34,924.24,Data Engineering
2023,Data Science Lead,Data Science and Research,United States,2,4,3,United States,2,224480,143.34,1566.07,Data Science
2023,Data Science Lead,Data Science and Research,United States,2,4,3,United States,2,184000,143.34,1283.66,Data Science
2023,Data Engineer,Data Engineering,United States,2,4,3,United States,2,239200,143.34,1668.76,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,207000,143.34,1444.12,Data Science
2023,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,94300,143.34,657.88,Data Science
2023,Data Engineer,Data Engineering,United States,2,4,1,United States,2,171672,143.34,1197.66,Data Engineering
2023,Data Engineer,Data Engineering,United States,2,4,1,United States,2,107180,143.34,747.73,Data Engineering
2023,Data Engineer,Data Engineering,Argentina,3,4,1,Argentina,2,73600,93.54,786.83,Data Engineering
2023,Data Engineer,Data Engineering,Argentina,3,4,1,Argentina,2,55200,93.54,590.12,Data Engineering
2023,Machine Learning Scientist,Machine Learning and AI,United States,3,4,1,United States,2,204240,143.34,1424.86,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,3,4,1,United States,2,126960,143.34,885.73,Data Science
2023,Data Analyst,Data Analysis,Canada,3,4,1,Canada,2,190716,142.12,1341.94,Data Analysis
2023,Data Analyst,Data Analysis,Canada,3,4,1,Canada,2,137264,142.12,965.83,Data Analysis
2023,Machine Learning Scientist,Machine Learning and AI,United States,3,4,1,United States,2,268640,143.34,1874.15,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,3,4,1,United States,2,151340,143.34,1055.81,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,3,4,1,United States,2,268824,143.34,1875.43,Data Science
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,150696,143.34,1051.32,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,115920,143.34,808.71,Data Engineering
2023,AI Scientist,Machine Learning and AI,Germany,2,4,1,Germany,2,110400,127.47,866.09,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United States,3,4,3,United States,2,257600,143.34,1797.13,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United States,3,4,3,United States,2,193200,143.34,1347.84,Data Science
2023,Data Scientist,Data Science and Research,United States,2,4,1,United States,2,138000,143.34,962.75,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,1,United States,2,184000,143.34,1283.66,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,1,United States,2,156400,143.34,1091.11,Data Science
2023,Director of Data Science,Data Science and Research,United States,4,4,1,United States,2,207000,143.34,1444.12,Data Science
2023,Director of Data Science,Data Science and Research,United States,4,4,1,United States,2,161000,143.34,1123.2,Data Science
2023,Data Science Consultant,Data Science and Research,United States,3,4,3,United States,2,174570,143.34,1217.87,Data Science
2023,Data Science Consultant,Data Science and Research,United States,3,4,3,United States,2,120612,143.34,841.44,Data Science
2023,Data Analyst,Data Analysis,United States,3,4,1,United States,2,113528,143.34,792.02,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,1,United States,2,75624,143.34,527.58,Data Analysis
2023,Applied Machine Learning Engineer,Machine Learning and AI,United States,4,4,1,United States,2,207000,143.34,1444.12,Data Science
2023,Analytics Engineer,Leadership and Management,Nigeria,3,4,1,Nigeria,1,46000,52.55,875.36,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,148856,143.34,1038.48,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,111688,143.34,779.18,Data Engineering
2023,Research Scientist,Data Science and Research,United States,3,4,3,United States,2,262200,143.34,1829.22,Data Science
2023,Research Scientist,Data Science and Research,United States,3,4,3,United States,2,178388,143.34,1244.51,Data Science
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,220800,143.34,1540.39,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,180320,143.34,1257.99,Data Engineering
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,196880,143.34,1373.52,Data Science
2023,Decision Scientist,Data Science and Research,United States,3,4,1,United States,2,156400,143.34,1091.11,Data Science
2023,Decision Scientist,Data Science and Research,United States,3,4,1,United States,2,142600,143.34,994.84,Data Science
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,90160,143.34,628.99,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,183080,143.34,1277.24,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,239200,143.34,1668.76,Data Science
2022,Research Engineer,Data Science and Research,United Kingdom,2,4,2,United Kingdom,1,96660,144.03,671.11,Data Science
2023,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,101877,144.03,707.33,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,79237,144.03,550.14,Data Engineering
2023,Data Engineer,Data Engineering,United States,4,4,3,United States,2,133400,143.34,930.65,Data Engineering
2023,Analytics Engineer,Leadership and Management,United Kingdom,3,4,3,United Kingdom,2,266616,144.03,1851.11,Data Engineering
2023,Analytics Engineer,Leadership and Management,United Kingdom,3,4,3,United Kingdom,2,196880,144.03,1366.94,Data Engineering
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,80500,143.34,561.6,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,151800,143.34,1059.02,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,1,Canada,2,258363,142.12,1817.92,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,1,Canada,2,159321,142.12,1121.03,Data Science
2023,BI Developer,BI and Visualization,United Kingdom,2,4,3,United Kingdom,2,84897,144.03,589.44,Data Analysis
2023,BI Developer,BI and Visualization,United Kingdom,2,4,3,United Kingdom,2,45278,144.03,314.37,Data Analysis
2023,NLP Engineer,Machine Learning and AI,Spain,3,4,1,Spain,2,69034,113.82,606.52,Data Science
2023,NLP Engineer,Machine Learning and AI,Spain,3,4,1,Spain,2,59598,113.82,523.62,Data Science
2023,NLP Engineer,Machine Learning and AI,Italy,3,4,1,Italy,2,65757,124.24,529.27,Data Science
2023,NLP Engineer,Machine Learning and AI,Italy,3,4,1,Italy,2,56617,124.24,455.71,Data Science
2023,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,212750,143.34,1484.23,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,127650,143.34,890.54,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,3,United States,2,142600,143.34,994.84,Data Science
2023,Data Engineer,Data Engineering,United States,2,4,3,United States,2,222640,143.34,1553.23,Data Engineering
2023,Data Engineer,Data Engineering,United States,2,4,3,United States,2,179400,143.34,1251.57,Data Engineering
2023,Research Scientist,Data Science and Research,United States,1,4,3,United States,2,142600,143.34,994.84,Data Science
2023,Research Scientist,Data Science and Research,United States,1,4,3,United States,2,115000,143.34,802.29,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,1,United States,2,147200,143.34,1026.93,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,1,United States,2,128800,143.34,898.56,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,169210,143.34,1180.48,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,115699,143.34,807.16,Data Science
2023,Analytics Engineer,Leadership and Management,United Kingdom,2,4,3,United Kingdom,2,396188,144.03,2750.73,Data Engineering
2023,Principal Data Scientist,Data Science and Research,Spain,3,4,1,Spain,3,79464,113.82,698.15,Data Science
2023,ML Engineer,Machine Learning and AI,United States,2,3,1,United States,1,27600,143.34,192.55,Data Science
2023,ML Engineer,Machine Learning and AI,United States,2,3,1,United States,1,23460,143.34,163.67,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,1,Canada,2,161000,142.12,1132.85,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,1,Canada,2,110400,142.12,776.81,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,3,Canada,2,201480,142.12,1417.68,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,3,Canada,2,129720,142.12,912.75,Data Science
2023,Applied Scientist,Data Science and Research,United States,1,4,3,United States,3,196567,143.34,1371.33,Data Science
2023,Applied Scientist,Data Science and Research,United States,1,4,3,United States,3,120299,143.34,839.26,Data Science
2023,Research Engineer,Data Science and Research,Germany,3,4,3,Germany,2,253000,127.47,1984.78,Data Science
2023,Research Engineer,Data Science and Research,Germany,3,4,3,Germany,2,160080,127.47,1255.82,Data Science
2023,Analytics Engineer,Leadership and Management,United Kingdom,3,4,1,United Kingdom,2,131744,144.03,914.7,Data Engineering
2023,Data Strategist,Data Architecture and Modeling,Canada,3,4,3,Canada,2,82800,142.12,582.61,Data Engineering
2023,Data Strategist,Data Architecture and Modeling,Canada,3,4,3,Canada,2,66240,142.12,466.08,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,232944,143.34,1625.12,Data Engineering
2023,Computer Vision Engineer,Machine Learning and AI,United States,3,4,3,United States,2,315385,143.34,2200.26,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United States,3,4,3,United States,2,169822,143.34,1184.75,Data Science
2023,Data Analyst,Data Analysis,United States,2,4,3,United States,2,96949,143.34,676.36,Data Analysis
2023,Data Analyst,Data Analysis,United States,2,4,3,United States,2,59340,143.34,413.98,Data Analysis
2023,Compliance Data Analyst,Data Analysis,Nigeria,1,4,1,Nigeria,3,27600,52.55,525.21,Data Analysis
2023,Applied Scientist,Data Science and Research,United States,1,4,3,United States,3,188250,143.34,1313.31,Data Science
2023,Applied Scientist,Data Science and Research,United States,1,4,3,United States,3,101825,143.34,710.37,Data Science
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,249046,143.34,1737.45,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,203765,143.34,1421.55,Data Engineering
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,195730,143.34,1365.49,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,201020,143.34,1402.4,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,183170,143.34,1277.87,Data Science
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,187036,143.34,1304.84,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,113712,143.34,793.3,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,212980,143.34,1485.84,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,152720,143.34,1065.44,Data Engineering
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,158700,143.34,1107.16,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,101660,143.34,709.22,Data Science
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,218960,143.34,1527.56,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,161920,143.34,1129.62,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,218040,143.34,1521.14,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,185334,143.34,1292.97,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,178020,143.34,1241.94,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,127880,143.34,892.14,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,Portugal,3,4,1,United States,2,138000,106.46,1296.26,Data Science
2023,Applied Machine Learning Engineer,Machine Learning and AI,India,2,4,1,Germany,1,64564,42.86,1506.39,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Netherlands,2,4,1,Netherlands,3,89397,137.57,649.83,Data Science
2023,Business Intelligence Engineer,BI and Visualization,United States,3,4,3,United States,2,171028,143.34,1193.16,Data Analysis
2023,Business Intelligence Engineer,BI and Visualization,United States,3,4,3,United States,2,118956,143.34,829.89,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,1,4,3,United States,2,150140,143.34,1047.44,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,1,4,3,United States,2,134214,143.34,936.33,Data Science
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,3,186576,143.34,1301.63,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,3,95956,143.34,669.43,Data Analysis
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,164836,143.34,1149.97,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,86756,143.34,605.25,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,140300,143.34,978.79,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,107134,143.34,747.41,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,3,United States,2,123096,143.34,858.77,Data Engineering
2023,Research Scientist,Data Science and Research,United States,1,4,2,United States,3,202400,143.34,1412.03,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,Switzerland,1,4,1,Switzerland,1,52013,197.89,262.84,Data Science
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,196880,143.34,1373.52,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,260544,143.34,1817.66,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,173696,143.34,1211.78,Data Science
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,148856,143.34,1038.48,Data Engineering
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,130272,143.34,908.83,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,3,314916,143.34,2196.99,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,3,162012,143.34,1130.26,Data Science
2023,Data Engineer,Data Engineering,United States,1,4,3,United States,2,78200,143.34,545.56,Data Engineering
2023,Data Engineer,Data Engineering,United States,1,4,3,United States,2,59800,143.34,417.19,Data Engineering
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,127681,143.34,890.76,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,76608,143.34,534.45,Data Science
2023,Data Analyst,Data Analysis,United States,1,4,3,United States,2,64400,143.34,449.28,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,292836,143.34,2042.95,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,195224,143.34,1361.96,Data Science
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,211600,143.34,1476.21,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,131744,143.34,919.1,Data Engineering
2023,Business Data Analyst,Data Analysis,United States,2,4,2,United States,3,96600,143.34,673.92,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,2,4,3,United Kingdom,2,43014,144.03,298.65,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,2,4,3,United Kingdom,2,39618,144.03,275.07,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,154928,143.34,1080.84,Data Analysis
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,96784,143.34,675.21,Data Analysis
2023,Data Analyst,Data Analysis,Central African Republic,3,4,1,Central African Republic,2,50938,75.56,674.14,Data Analysis
2023,Data Analyst,Data Analysis,Central African Republic,3,4,1,Central African Republic,2,39618,75.56,524.33,Data Analysis
2023,Data Engineer,Data Engineering,United States,3,4,1,United States,2,202400,143.34,1412.03,Data Engineering
2023,Data Scientist,Data Science and Research,United Kingdom,2,4,3,United Kingdom,2,62258,144.03,432.26,Data Science
2020,Staff Data Analyst,Data Analysis,Nigeria,4,4,3,Canada,2,13800,52.55,262.61,Data Analysis
2023,ETL Engineer,Data Engineering,United Kingdom,2,4,1,United Kingdom,2,79237,144.03,550.14,Data Engineering
2023,ETL Engineer,Data Engineering,United Kingdom,2,4,1,United Kingdom,2,53768,144.03,373.31,Data Engineering
2023,Data Analyst,Data Analysis,United States,1,4,1,United States,2,78200,143.34,545.56,Data Analysis
2023,Data Analyst,Data Analysis,United States,1,4,1,United States,2,69000,143.34,481.37,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,2,4,3,United States,2,230000,143.34,1604.58,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,171120,143.34,1193.8,Data Science
2023,Research Engineer,Data Science and Research,United States,2,4,3,United States,2,211600,143.34,1476.21,Data Science
2023,Research Engineer,Data Science and Research,United States,2,4,3,United States,2,184000,143.34,1283.66,Data Science
2023,Data DevOps Engineer,Data Engineering,France,3,4,2,France,1,49665,135.27,367.15,Data Engineering
2023,Data Engineer,Data Engineering,United States,4,4,3,United States,2,188600,143.34,1315.75,Data Engineering
2023,Data Engineer,Data Engineering,United States,2,4,3,United States,2,165600,143.34,1155.3,Data Engineering
2023,Computer Vision Engineer,Machine Learning and AI,United States,3,4,3,United States,2,197800,143.34,1379.94,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United States,3,4,3,United States,2,156400,143.34,1091.11,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,3,Canada,2,206080,142.12,1450.04,Data Science
2023,Data Scientist,Data Science and Research,Canada,3,4,3,Canada,2,161920,142.12,1139.32,Data Science
2023,Applied Data Scientist,Data Science and Research,Australia,3,4,1,Finland,2,62224,168.02,370.34,Data Science
2023,AI Developer,Machine Learning and AI,Finland,2,4,3,Finland,2,68892,151.13,455.85,Data Science
2023,Data Quality Analyst,Data Quality and Operations,United States,3,4,3,United States,2,92000,143.34,641.83,Data Engineering
2023,Data Quality Analyst,Data Quality and Operations,United States,3,4,3,United States,2,73600,143.34,513.46,Data Engineering
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,149500,143.34,1042.97,Data Science
2023,AI Developer,Machine Learning and AI,United States,2,4,1,United States,2,184000,143.34,1283.66,Data Science
2023,Data Engineer,Data Engineering,United States,4,4,3,United States,2,105800,143.34,738.11,Data Engineering
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,219880,143.34,1533.98,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,113068,143.34,788.81,Data Science
2023,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,218040,143.34,1521.14,Data Science
2023,Data Science Manager,Data Science and Research,United States,3,4,3,United States,2,176423,143.34,1230.8,Data Science
2023,Data Science Manager,Data Science and Research,United States,3,4,3,United States,2,123497,143.34,861.57,Data Science
2023,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,174800,143.34,1219.48,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,103040,143.34,718.85,Data Engineering
2022,Data Scientist,Data Science and Research,Spain,3,4,1,United Kingdom,3,81195,113.82,713.36,Data Science
2023,Data Analyst,Data Analysis,United States,3,4,3,United States,2,97060,143.34,677.13,Data Analysis
2023,Research Engineer,Data Science and Research,United States,3,4,3,United States,2,269560,143.34,1880.56,Data Science
