work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2022,Business Intelligence Developer,BI and Visualization,Ghana,Mid-level,Full-time,Remote,Ghana,M,13800,57.69,239.21,Data Analysis
2023,Applied Data Scientist,Data Science and Research,Germany,Senior,Full-time,In-person,Germany,L,59598,127.47,467.55,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,132572,143.34,924.88,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,81972,143.34,571.87,Data Analysis
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,128800,143.34,898.56,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,92000,143.34,641.83,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,178112,143.34,1242.58,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,110124,143.34,768.27,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,86480,143.34,603.32,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75348,143.34,525.66,Data Analysis
2023,Head of Data Science,Data Science and Research,Netherlands,Executive,Full-time,Hybrid,Netherlands,L,121183,137.57,880.88,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,165600,143.34,1155.3,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,110400,143.34,770.2,Data Science
2023,Data Engineer,Data Engineering,Canada,Senior,Full-time,In-person,Canada,M,222640,142.12,1566.56,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Senior,Full-time,In-person,Canada,M,123280,142.12,867.44,Data Engineering
2023,Data Strategist,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,95680,143.34,667.5,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,238096,144.03,1653.1,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,183264,144.03,1272.4,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,184920,143.34,1290.08,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,129812,143.34,905.62,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,86572,143.34,603.96,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,115920,143.34,808.71,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,156400,143.34,1091.11,Data Science
2023,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,96217,144.03,668.03,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,191820,143.34,1338.22,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,151800,143.34,1059.02,Data Engineering
2023,Data Engineer,Data Engineering,Germany,Senior,Full-time,Hybrid,Germany,L,71518,127.47,561.06,Data Engineering
2023,Data Engineer,Data Engineering,Germany,Senior,Full-time,Remote,Sweden,L,79464,127.47,623.39,Data Engineering
2023,Business Intelligence Developer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,155480,143.34,1084.69,Data Analysis
2023,Business Intelligence Developer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,101752,143.34,709.86,Data Analysis
2023,BI Analyst,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,120336,143.34,839.51,Data Analysis
2023,BI Analyst,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,80224,143.34,559.68,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,197800,143.34,1379.94,Data Engineering
2023,Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,56598,144.03,392.96,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,45278,144.03,314.37,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,218960,143.34,1527.56,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,159160,143.34,1110.37,Data Science
2023,Data Engineer,Data Engineering,United Kingdom,Executive,Full-time,Remote,United Kingdom,M,189322,144.03,1314.46,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,Executive,Full-time,Remote,United Kingdom,M,113593,144.03,788.68,Data Engineering
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,275540,143.34,1922.28,Data Science
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,225492,143.34,1573.13,Data Science
2023,AI Programmer,Machine Learning and AI,South Korea,Entry-level,Full-time,In-person,South Korea,S,36800,123.53,297.9,Data Science
2023,Data Scientist,Data Science and Research,Spain,Senior,Full-time,Remote,Spain,M,65558,113.82,575.98,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,266800,143.34,1861.31,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,207920,143.34,1450.54,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,148120,143.34,1033.35,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,138920,143.34,969.16,Data Science
2023,Data Analyst,Data Analysis,Estonia,Senior,Full-time,In-person,Estonia,M,48870,96.58,506.01,Data Analysis
2023,Data Analyst,Data Analysis,Estonia,Senior,Full-time,In-person,Estonia,M,35758,96.58,370.24,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,126034,143.34,879.27,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,197340,143.34,1376.73,Data Science
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,110400,143.34,770.2,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,256036,143.34,1786.21,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,189244,143.34,1320.25,Data Engineering
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,171028,143.34,1193.16,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,153925,143.34,1073.85,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,104880,143.34,731.69,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,178480,143.34,1245.15,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,148120,143.34,1033.35,Data Engineering
2023,Research Engineer,Data Science and Research,France,Entry-level,Full-time,In-person,France,M,29798,135.27,220.29,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,170154,143.34,1187.07,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,109710,143.34,765.38,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,164220,143.34,1145.67,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,125120,143.34,872.89,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,173880,143.34,1213.06,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,146362,143.34,1021.08,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,75440,143.34,526.3,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,137149,143.34,956.81,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,75775,143.34,528.64,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,179027,143.34,1248.97,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,145360,143.34,1014.09,Data Engineering
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,280600,143.34,1957.58,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,225400,143.34,1572.49,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,189046,143.34,1318.86,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,144035,143.34,1004.85,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,L,154560,143.34,1078.28,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,L,72128,143.34,503.2,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,161000,143.34,1123.2,Data Science
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,119601,143.34,834.39,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,66155,143.34,461.53,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,195040,143.34,1360.68,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,121440,143.34,847.22,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,162840,143.34,1136.04,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,136160,143.34,949.91,Data Analysis
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,228252,143.34,1592.38,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,134228,143.34,936.43,Data Science
2023,Data Lead,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,142600,143.34,994.84,Other
2023,Data Lead,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,34960,143.34,243.9,Other
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,200560,143.34,1399.19,Data Science
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,216568,143.34,1510.87,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,99654,143.34,695.23,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,140185,143.34,977.99,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,106659,143.34,744.1,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75132,143.34,524.15,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,72680,143.34,507.05,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,251528,143.34,1754.76,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,167624,143.34,1169.42,Data Science
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,147200,143.34,1026.93,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,103040,143.34,718.85,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,262200,143.34,1829.22,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,141680,143.34,988.42,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,202400,143.34,1412.03,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,156400,143.34,1091.11,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,184000,143.34,1283.66,Data Engineering
2023,Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,230000,143.34,1604.58,Data Science
2023,Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,115000,143.34,802.29,Data Science
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,253000,143.34,1765.03,Data Science
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,184000,143.34,1283.66,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,162840,144.03,1130.6,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,125120,144.03,868.71,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,112902,143.34,787.65,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,212980,143.34,1485.84,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,108560,143.34,757.36,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,275540,143.34,1922.28,Data Science
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,229632,143.34,1602.01,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,273240,143.34,1906.24,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,126960,143.34,885.73,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,245732,143.34,1714.33,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,153824,143.34,1073.14,Data Science
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,173420,143.34,1209.85,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,107640,143.34,750.94,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,138856,143.34,968.72,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,131790,143.34,919.42,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,212520,143.34,1482.63,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,144670,143.34,1009.28,Data Engineering
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,220800,143.34,1540.39,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,144670,143.34,1009.28,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,213440,143.34,1489.05,Data Engineering
2023,Data Scientist,Data Science and Research,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,255116,144.03,1771.27,Data Science
2023,Data Scientist,Data Science and Research,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,196236,144.03,1362.47,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,192280,143.34,1341.43,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,169510,143.34,1182.57,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,154100,143.34,1075.07,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,78200,143.34,545.56,Data Engineering
2023,Computer Vision Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,101877,144.03,707.33,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,84897,144.03,589.44,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,142084,143.34,991.24,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,63066,143.34,439.97,Data Analysis
2023,Data Analyst,Data Analysis,United States,Entry-level,Full-time,In-person,United States,M,82800,143.34,577.65,Data Analysis
2023,Data Analyst,Data Analysis,United States,Entry-level,Full-time,In-person,United States,M,55200,143.34,385.1,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,208472,143.34,1454.39,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,128892,143.34,899.2,Data Engineering
2023,Data Analyst,Data Analysis,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,45278,144.03,314.37,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,38486,144.03,267.21,Data Analysis
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,73600,143.34,513.46,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,48300,143.34,336.96,Data Engineering
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,232760,143.34,1623.83,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,143888,143.34,1003.82,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,216200,143.34,1508.3,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,L,205252,143.34,1431.92,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,L,105524,143.34,736.18,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,158976,144.03,1103.77,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,101200,144.03,702.63,Data Analysis
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,140185,143.34,977.99,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,86480,143.34,603.32,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Senior,Full-time,In-person,Canada,M,168360,142.12,1184.63,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Senior,Full-time,In-person,Canada,M,115000,142.12,809.18,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,110722,143.34,772.44,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,68448,143.34,477.52,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,123280,143.34,860.05,Data Analysis
2023,Data Engineer,Data Engineering,Estonia,Senior,Full-time,In-person,Estonia,M,52446,96.58,543.03,Data Engineering
2023,Data Engineer,Data Engineering,Estonia,Senior,Full-time,In-person,Estonia,M,40526,96.58,419.61,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,238050,143.34,1660.74,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,158700,143.34,1107.16,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,202400,143.34,1412.03,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,138000,143.34,962.75,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,100765,143.34,702.98,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,Australia,Mid-level,Full-time,In-person,Australia,M,264500,168.02,1574.22,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Australia,Mid-level,Full-time,In-person,Australia,M,190900,168.02,1136.17,Data Science
2023,Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,123464,144.03,857.21,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,94944,144.03,659.2,Data Analysis
2023,Principal Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,L,147200,143.34,1026.93,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,86405,143.34,602.8,Data Analysis
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,165600,143.34,1155.3,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,171672,143.34,1197.66,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,110216,143.34,768.91,Data Analysis
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,184000,143.34,1283.66,Data Engineering
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,353197,143.34,2464.05,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,290582,143.34,2027.22,Data Science
2023,Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,182160,143.34,1270.82,Data Science
2023,Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,121440,143.34,847.22,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,130272,143.34,908.83,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,86848,143.34,605.89,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,192694,143.34,1344.31,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,154155,143.34,1075.45,Data Science
2021,Staff Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Hybrid,United States,M,170200,143.34,1187.39,Data Science
2020,Staff Data Scientist,Data Science and Research,United States,Senior,Full-time,Hybrid,United States,M,150880,143.34,1052.6,Data Science
2023,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,73600,143.34,513.46,Data Engineering
2023,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,48300,143.34,336.96,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,218960,143.34,1527.56,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137540,143.34,959.54,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,171672,143.34,1197.66,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,107180,143.34,747.73,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,56598,144.03,392.96,Data Engineering
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,161000,143.34,1123.2,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,133400,143.34,930.65,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,179400,143.34,1251.57,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,202400,143.34,1412.03,Data Science
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,174800,143.34,1219.48,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Germany,Senior,Full-time,Hybrid,Germany,L,104296,127.47,818.2,Data Science
2023,Consultant Data Engineer,Data Engineering,Canada,Senior,Contract,Remote,Canada,L,109055,142.12,767.34,Data Engineering
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,Hybrid,United Kingdom,L,79237,144.03,550.14,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,134320,144.03,932.58,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,89608,144.03,622.15,Data Science
2023,Data Analyst,Data Analysis,Canada,Entry-level,Full-time,In-person,Canada,L,37487,142.12,263.77,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,153054,143.34,1067.77,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,107138,143.34,747.44,Data Engineering
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Analysis
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,115000,143.34,802.29,Data Analysis
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,69920,143.34,487.79,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,120520,143.34,840.8,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,204240,143.34,1424.86,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,153180,143.34,1068.65,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,189152,143.34,1319.6,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,97244,143.34,678.41,Data Engineering
2023,Business Intelligence Developer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,126960,143.34,885.73,Data Analysis
2023,Business Intelligence Developer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,61640,143.34,430.03,Data Analysis
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,194304,143.34,1355.55,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,211600,143.34,1476.21,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,55200,143.34,385.1,Data Analysis
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,184000,143.34,1283.66,Data Analysis
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,165600,143.34,1155.3,Data Analysis
2023,BI Analyst,BI and Visualization,Turkey,Senior,Full-time,Remote,Turkey,L,16910,64.7,261.36,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,184000,143.34,1283.66,Data Science
2023,Research Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,110400,143.34,770.2,Data Science
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,116380,143.34,811.92,Data Science
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,71760,143.34,500.63,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,145130,143.34,1012.49,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,96278,143.34,671.68,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,122360,143.34,853.63,Data Science
2023,Machine Learning Specialist,Machine Learning and AI,France,Mid-level,Full-time,Remote,France,M,64400,135.27,476.08,Data Science
2023,Machine Learning Specialist,Machine Learning and AI,France,Mid-level,Full-time,Remote,France,M,36800,135.27,272.05,Data Science
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,174800,143.34,1219.48,Data Science
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,145433,143.34,1014.6,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,167440,143.34,1168.13,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,231840,143.34,1617.41,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,118680,143.34,827.96,Data Engineering
